LSTM
Batch Size:	1024
Run Start Time: Fri Dec  8 23:00:12 2023	Learning Rate	0.000100
Data Point No.:	10119680.000000
Batch Size:	1024.000000
Train Batch No.:	7906.000000
Test Batch No.:	1977.000000
Epoch	1	Loss	0.056071	443.301143	,	Test	Loss	0.018510	36.594696
Epoch	2	Loss	0.017581	138.996412	,	Test	Loss	0.011910	23.545906
Epoch	3	Loss	0.008755	69.214124	,	Test	Loss	0.006771	13.385482
Epoch	4	Loss	0.005566	44.004460	,	Test	Loss	0.004632	9.157471
Epoch	5	Loss	0.004086	32.307704	,	Test	Loss	0.003465	6.849950
Epoch	6	Loss	0.003254	25.726377	,	Test	Loss	0.002766	5.467603
Epoch	7	Loss	0.002606	20.600117	,	Test	Loss	0.002267	4.481018
Epoch	8	Loss	0.002208	17.460138	,	Test	Loss	0.001931	3.817649
Epoch	9	Loss	0.001891	14.949894	,	Test	Loss	0.001694	3.348794
Epoch	10	Loss	0.001600	12.650366	,	Test	Loss	0.001390	2.747165
Epoch	11	Loss	0.001433	11.328592	,	Test	Loss	0.001312	2.593439
Epoch	12	Loss	0.001269	10.032262	,	Test	Loss	0.001104	2.182635
Epoch	13	Loss	0.001097	8.669787	,	Test	Loss	0.001048	2.071738
Epoch	14	Loss	0.001010	7.987001	,	Test	Loss	0.000890	1.758856
Epoch	15	Loss	0.000980	7.751228	,	Test	Loss	0.002132	4.215621
Epoch	16	Loss	0.000952	7.526485	,	Test	Loss	0.000758	1.497686
Epoch	17	Loss	0.001335	10.556285	,	Test	Loss	0.000870	1.719796
Epoch	18	Loss	0.000750	5.932530	,	Test	Loss	0.000923	1.825617
Epoch	19	Loss	0.000877	6.932190	,	Test	Loss	0.000593	1.171530
Epoch	20	Loss	0.000624	4.930702	,	Test	Loss	0.000612	1.209819
Epoch	21	Loss	0.000661	5.224907	,	Test	Loss	0.001202	2.376889
Epoch	22	Loss	0.000590	4.666803	,	Test	Loss	0.000498	0.984318
Epoch	23	Loss	0.000497	3.929833	,	Test	Loss	0.000462	0.912866
Epoch	24	Loss	0.000491	3.878888	,	Test	Loss	0.000656	1.296827
Epoch	25	Loss	0.000441	3.482708	,	Test	Loss	0.000535	1.057321
Epoch	26	Loss	0.000431	3.411328	,	Test	Loss	0.000368	0.726892
Epoch	27	Loss	0.000419	3.310797	,	Test	Loss	0.000348	0.687652
Epoch	28	Loss	0.000364	2.880933	,	Test	Loss	0.000330	0.651563
Epoch	29	Loss	0.000359	2.834412	,	Test	Loss	0.000317	0.627546
Epoch	30	Loss	0.000339	2.682341	,	Test	Loss	0.000290	0.572633
Epoch	31	Loss	0.000343	2.708532	,	Test	Loss	0.000286	0.565002
Epoch	32	Loss	0.000301	2.380211	,	Test	Loss	0.000268	0.530367
Epoch	33	Loss	0.000312	2.469607	,	Test	Loss	0.000262	0.517545
Epoch	34	Loss	0.000277	2.191891	,	Test	Loss	0.000254	0.502102
Epoch	35	Loss	0.000281	2.225454	,	Test	Loss	0.000233	0.460593
Epoch	36	Loss	0.000295	2.330573	,	Test	Loss	0.000234	0.462292
Epoch	37	Loss	0.000251	1.984013	,	Test	Loss	0.000227	0.448103
Epoch	38	Loss	0.000242	1.912432	,	Test	Loss	0.000215	0.424688
Epoch	39	Loss	0.000259	2.047400	,	Test	Loss	0.001730	3.420073
Epoch	40	Loss	0.000232	1.833105	,	Test	Loss	0.000201	0.398168
Epoch	41	Loss	0.000220	1.736952	,	Test	Loss	0.000440	0.869787
Epoch	42	Loss	0.000203	1.603998	,	Test	Loss	0.000196	0.387493
Epoch	43	Loss	0.000201	1.587885	,	Test	Loss	0.000194	0.384510
Epoch	44	Loss	0.000197	1.555615	,	Test	Loss	0.000169	0.334372
Epoch	45	Loss	0.000188	1.486964	,	Test	Loss	0.000166	0.328609
Epoch	46	Loss	0.000228	1.799758	,	Test	Loss	0.000161	0.319126
Epoch	47	Loss	0.000180	1.425262	,	Test	Loss	0.000155	0.306994
Epoch	48	Loss	0.000188	1.485195	,	Test	Loss	0.000155	0.305449
Epoch	49	Loss	0.000177	1.399241	,	Test	Loss	0.000177	0.348989
Epoch	50	Loss	0.000168	1.325661	,	Test	Loss	0.000141	0.279072
Epoch	51	Loss	0.000162	1.280186	,	Test	Loss	0.000148	0.292668
Epoch	52	Loss	0.000165	1.303060	,	Test	Loss	0.000150	0.295652
Epoch	53	Loss	0.000184	1.452891	,	Test	Loss	0.000499	0.986700
Epoch	54	Loss	0.000158	1.248469	,	Test	Loss	0.000154	0.304813
Epoch	55	Loss	0.000168	1.329178	,	Test	Loss	0.000130	0.256534
Epoch	56	Loss	0.000198	1.565838	,	Test	Loss	0.000129	0.255346
Epoch	57	Loss	0.000141	1.116584	,	Test	Loss	0.000150	0.296428
Epoch	58	Loss	0.000136	1.077594	,	Test	Loss	0.000127	0.250844
Epoch	59	Loss	0.000158	1.245300	,	Test	Loss	0.000117	0.232234
Epoch	60	Loss	0.000140	1.109877	,	Test	Loss	0.000125	0.247494
Epoch	61	Loss	0.000129	1.022657	,	Test	Loss	0.000117	0.231751
Epoch	62	Loss	0.000150	1.187679	,	Test	Loss	0.000115	0.227416
Epoch	63	Loss	0.000135	1.066591	,	Test	Loss	0.000114	0.224712
Epoch	64	Loss	0.000121	0.957677	,	Test	Loss	0.000114	0.224401
Epoch	65	Loss	0.000132	1.045444	,	Test	Loss	0.000108	0.213391
